Deal ID,Company ID,Company Name,Description,Investor ID,Investor Name,Investor Status,Primary Investor Type,Preferred Industries,Investor HQ,Lead Partner,Lead/Sole,Deal No.,"Total Deal Size (million, USD)",Deal Size Status,Deal Type 1,Deal Class,Company City,Company Post Code,Company Country/Territory,Deal Status,Primary Industry Sector,Primary Industry Group,Primary Industry Code,Verticals,All Industries,Business Status,Financing Status
88104-97T,181246-24,Profonia,"Developer of a healthcare mobile application designed to offer early hearing screening that can detect the beginnings of hearing loss. The company's application test the hearing capability, measure noise and offers information and advice on prevention of hearing loss, enabling patients to protect their hearing and stay fit.",56595-16,Sofimac Investment Managers,Former Investor,Growth/Expansion,"Commercial Products, Consumer Durables, Consumer Non-Durables, Healthcare Devices and Supplies, Healthcare Technology Systems, Pharmaceuticals and Biotechnology, Software","Clermont-Ferrand, France",Francois Miceli,No,1.0,1.28,Actual,Early Stage VC,Venture Capital,Moirans,38430.0,France,Completed,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,"HealthTech, Mobile, TMT",Other Healthcare Technology Systems*; Other Healthcare Services,Startup,Venture Capital-Backed
86547-79T,123546-16,365c,"Provider of hairstyling services intended to offer women quick and fashion hairstyles. The company's hairstyling services help women change their hairstyles every day without haircuts or shampooing, providing them with a well-defined hairstyle.",127697-59,Cedre Participations,Former Investor,Venture Capital,Software,"Paris, France",Grégory Nouchi,No,5.0,0.74,Actual,Later Stage VC,Venture Capital,Paris,75007.0,France,Completed,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),,Other Services (B2C Non-Financial)*,Profitable,Venture Capital-Backed
86547-79T,123546-16,365c,"Provider of hairstyling services intended to offer women quick and fashion hairstyles. The company's hairstyling services help women change their hairstyles every day without haircuts or shampooing, providing them with a well-defined hairstyle.",179881-12,Francis-Charles Pollet,Former Investor,Angel (individual),"Apparel and Accessories, Retail, Services (Non-Financial)",,Francis-Charles Pollet,No,5.0,0.74,Actual,Later Stage VC,Venture Capital,Paris,75007.0,France,Completed,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),,Other Services (B2C Non-Financial)*,Profitable,Venture Capital-Backed
88136-29T,181262-98,ACA,"Provider of car adaptation services intended to adapt vehicles for people with reduced mobility. The company's products offer services for driving, transferring, transporting, and driving in wheelchairs, enabling persons with disabilities to enter from the rear of the vehicle and then move to the driver's seat in their wheelchairs.",56595-16,Sofimac Investment Managers,Active Investor,Growth/Expansion,"Commercial Products, Consumer Durables, Consumer Non-Durables, Healthcare Devices and Supplies, Healthcare Technology Systems, Pharmaceuticals and Biotechnology, Software","Clermont-Ferrand, France",Jean-Pierre Bouiller,Yes,2.0,1.93,Actual,Later Stage VC,Venture Capital,Eysines,33320.0,France,Completed,Consumer Products and Services (B2C),Transportation,Automotive,"Industrials, Manufacturing, Mobility Tech",Automotive*; Other Services (B2C Non-Financial),Generating Revenue,Venture Capital-Backed
117558-10T,56897-02,Force A,"Developer of optical sensors designed to be used for agricultural crop assessment. The company's sensors are mainly diagnostic tools for plants based on portable and embedded optical sensors, thereby enabling agricultural customers to get information regarding physiology and field phenotyping processes of their crops.",53564-32,GoGreen Capital,Former Investor,Venture Capital,"Commercial Products, Energy Equipment","Brussels, Belgium",Timothy Vander Elst,No,6.0,0.21,Actual,Later Stage VC,Venture Capital,Orsay,91893.0,France,Completed,Information Technology,Semiconductors,Production (Semiconductors),"AgTech, Industrials, Supply Chain Tech",Production (Semiconductors)*; Electrical Equipment; Other Agriculture,Generating Revenue,Venture Capital-Backed
72706-06T,108053-38,Acticor Biotech,"Acticor Biotech SA is a clinical stage biopharmaceutical company. It is developing a treatment for cardiovascular emergencies, with a primary focus on Acute Ischemic Stroke.",11136-34,Karista (Paris),Former Investor,Venture Capital,"Business Products and Services (B2B), Healthcare Devices and Supplies, Healthcare Technology Systems, Pharmaceuticals and Biotechnology, Software, Transportation","Paris, France",Catherine Boule,No,3.0,1.65,Actual,Early Stage VC,Venture Capital,Paris,75014.0,France,Completed,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,Life Sciences,Biotechnology*; Drug Discovery,Pre-Clinical Trials,Venture Capital-Backed
82109-89T,159957-19,Care Labs,"Provider of Web based payment services designed to facilitate fitness and well-being. The company's services include designing, deploying and managing health complementary businesses and communities, payment platforms and health-dedicated services, enabling healthcare institutions to increase return on investment.",11394-55,iXO Private Equity,Former Investor,PE/Buyout,"Apparel and Accessories, Commercial Products, Commercial Services, Consumer Durables, Media, Retail, Services (Non-Financial), Software","Toulouse, France",Remi Cheriaux,Yes,5.0,6.27,Actual,Early Stage VC,Venture Capital,Perols,34470.0,France,Completed,Information Technology,Software,Financial Software,"FinTech, HealthTech",Financial Software*; Other Healthcare Services; Other Healthcare Technology Systems,Generating Revenue,Venture Capital-Backed
82109-89T,159957-19,Care Labs,"Provider of Web based payment services designed to facilitate fitness and well-being. The company's services include designing, deploying and managing health complementary businesses and communities, payment platforms and health-dedicated services, enabling healthcare institutions to increase return on investment.",56147-77,Soridec,Former Investor,Venture Capital,Software,"Montpellier, France",Julien Catherine,Yes,5.0,6.27,Actual,Early Stage VC,Venture Capital,Perols,34470.0,France,Completed,Information Technology,Software,Financial Software,"FinTech, HealthTech",Financial Software*; Other Healthcare Services; Other Healthcare Technology Systems,Generating Revenue,Venture Capital-Backed
83064-43T,171024-85,Aston iTF,"Developer of a digital credit management platform designed to reduce payment delays, control customer risk, and improve efficiency. The company's platform covers all the order-to-cash processes and optimizes the sources of cash by decreasing the terms of payment, covering the non-payment risk and funding through performance analysis, customer scoring, follow-up automation, and traceability of disputes, enabling clients to increase and manage cash and short-term financing.",11303-11,Seventure Partners,Active Investor,Venture Capital,"Agriculture, Apparel and Accessories, Biotechnology, Commercial Services, Computer Hardware, Financial Software, Food Products, Healthcare Devices and Supplies, Healthcare Services, Healthcare Technology Systems, Industrial Supplies and Parts, IT Services, Media, Other Energy, Other Financial Services, Recreational Goods, Retail, Semiconductors, Telecommunications Service Providers","Paris, France",David Manjarres,No,4.0,6.39,Actual,Later Stage VC,Venture Capital,Nancy,54000.0,France,Completed,Information Technology,Software,Financial Software,"FinTech, SaaS",Financial Software*; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
81558-10T,62992-09,Doctolib,"Operator of an online healthcare platform intended to help patients choose doctors and make appointments. The company's platform offers management software for practitioners to manage their patients and consultations and an online service for patients to facilitate access to care, enabling users to have a better work-life.",10139-41,Accel,Active Investor,Venture Capital,"Commercial Products, Commercial Services, Communications and Networking, Computer Hardware, Consumer Durables, Consumer Non-Durables, Healthcare Devices and Supplies, Healthcare Services, Healthcare Technology Systems, Network Management Software, Other Business Products and Services, Other Consumer Products and Services, Other Financial Services, Other Healthcare, Other Information Technology, Other Software, Pharmaceuticals and Biotechnology, Services (Non-Financial)","Palo Alto, CA",Philippe Botteri,No,5.0,30.19,Actual,Later Stage VC,Venture Capital,Levallois-Perret,92300.0,France,Completed,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,"Digital Health, HealthTech, Mobile, TMT",Other Healthcare Technology Systems*,Generating Revenue,Venture Capital-Backed
81558-10T,62992-09,Doctolib,"Operator of an online healthcare platform intended to help patients choose doctors and make appointments. The company's platform offers management software for practitioners to manage their patients and consultations and an online service for patients to facilitate access to care, enabling users to have a better work-life.",169997-32,Ludwig Klitzsch,Active Investor,Angel (individual),"Healthcare Technology Systems, Software",,Ludwig Klitzsch,No,5.0,30.19,Actual,Later Stage VC,Venture Capital,Levallois-Perret,92300.0,France,Completed,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,"Digital Health, HealthTech, Mobile, TMT",Other Healthcare Technology Systems*,Generating Revenue,Venture Capital-Backed
81558-10T,62992-09,Doctolib,"Operator of an online healthcare platform intended to help patients choose doctors and make appointments. The company's platform offers management software for practitioners to manage their patients and consultations and an online service for patients to facilitate access to care, enabling users to have a better work-life.",106070-14,Pierre Kosciusko Morizet,Active Investor,Angel (individual),Software,"Paris, France",Pierre Kosciusko Morizet,No,5.0,30.19,Actual,Later Stage VC,Venture Capital,Levallois-Perret,92300.0,France,Completed,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,"Digital Health, HealthTech, Mobile, TMT",Other Healthcare Technology Systems*,Generating Revenue,Venture Capital-Backed
82851-04T,170848-27,XtreeE,"Developer of large-scale 3D printing technology designed to work on the construction and architecture of buildings. The company assists with collaborative design and large-scale prototype manufacturing while providing access to its large-scale 3D printing systems, providing architects, engineers, and product designers with 3D-printing alternatives.",129134-35,VINCI Construction UK,Active Investor,Corporation,"Building Products, Buildings and Property, Industrial Supplies and Parts","Watford, United Kingdom",Jérôme Stubler,No,2.0,1.17,Actual,Early Stage VC,Venture Capital,Rungis,94150.0,France,Completed,Business Products and Services (B2B),Commercial Products,Machinery (B2B),"3D Printing, Advanced Manufacturing, Construction Technology, Manufacturing, Real Estate Technology",Machinery (B2B)*,Generating Revenue,Venture Capital-Backed
94365-55T,186378-40,Feed.,"Producer of food products intended to offer powder-based alternatives that supplement single meals. The company's products include soylent-like bars, drinks, and shakers that are vegan, gluten-free, and lactose-free, enabling customers to obtain meals prepared from recipes that contain natural ingredients and provide the necessary nutrients for a balanced meal.",233080-93,Eutopia,Active Investor,Venture Capital,"Beverages, Food Products, Home Furnishings, Recreational Goods","Paris, France",Antoine Fine,No,1.0,0.53,Actual,Later Stage VC,Venture Capital,Paris,75001.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,"E-Commerce, LOHAS & Wellness",Food Products*; Beverages,Generating Revenue,Venture Capital-Backed
94365-55T,186378-40,Feed.,"Producer of food products intended to offer powder-based alternatives that supplement single meals. The company's products include soylent-like bars, drinks, and shakers that are vegan, gluten-free, and lactose-free, enabling customers to obtain meals prepared from recipes that contain natural ingredients and provide the necessary nutrients for a balanced meal.",186380-83,Senseii Ventures,Active Investor,Venture Capital,"Consumer Non-Durables, Software","Paris, France",François Blum,No,1.0,0.53,Actual,Later Stage VC,Venture Capital,Paris,75001.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,"E-Commerce, LOHAS & Wellness",Food Products*; Beverages,Generating Revenue,Venture Capital-Backed
165414-07T,459226-00,Laboratoire Renascor,"Manufacturer of hair products intended to fight against alopecia. The company's products promote post-chemo hair regrowth, enabling patients to get proper treatments and regain dense and even hair more quickly.",459204-22,Daffourd Invest,Active Investor,Family Office,"Financial Services, Healthcare, Information Technology","Montpellier, France",Vincent Daffourd,No,1.0,,,Early Stage VC,Venture Capital,Paris,75008.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Personal Products,"Beauty, Life Sciences, LOHAS & Wellness, Manufacturing",Personal Products*; Pharmaceuticals,Generating Revenue,Venture Capital-Backed
83053-09T,100541-26,Tixelia,"Designer, manufacturer and distributor of closet doors and sliding partitions to make the customized interior fittings accessible to as many people as possible. The company operates a website that allows customers to design and purchase interior home furnishings such as closet doors, partitions and decorative panels, enabling them to simply create their products online and ensure a quick shipment of orders.",124753-24,Coulidoor,Former Investor,Corporation,"Commercial Products, Consumer Durables",France,Arnaud Visse,No,4.0,,,Early Stage VC,Corporate,Boves,80440.0,France,Completed,Consumer Products and Services (B2C),Consumer Durables,Home Furnishings,"E-Commerce, Manufacturing, TMT",Home Furnishings*; Internet Retail,Generating Revenue,Venture Capital-Backed
82501-84T,170619-58,Sensing Labs,"Developer of wireless sensor technology designed to improve energy efficiency in buildings and assist the emergence of smart agriculture. The company specializes in smart sensor design and data management services, simplifying the construction of scalable IoT applications, and reducing the cost of data acquisition for services requiring very long-range and long battery life devices, enabling businesses to offer an optimal method for data recovery under various environmental conditions.",93156-58,Provence Business Angels,Former Investor,Angel Group,"Business Products and Services (B2B), Consumer Products and Services (B2C), Information Technology, Software","Marseille, France",Jacques Meler,No,3.0,0.95,Actual,Early Stage VC,Venture Capital,Montpellier,34170.0,France,Completed,Information Technology,Computer Hardware,Electronic Equipment and Instruments,"Advanced Manufacturing, Internet of Things, TMT",Electronic Equipment and Instruments*; Other Commercial Products,Generating Revenue,Venture Capital-Backed
81614-71T,167838-49,Skinjay,"Producer of aromatic capsules intended for the skin and lungs during showers. The company's capsules are formulated with essential oils and natural raw materials which are released into the air while the user is showering, enabling consumers to relax and enjoy a spa-like atmosphere.",11303-11,Seventure Partners,Active Investor,Venture Capital,"Agriculture, Apparel and Accessories, Biotechnology, Commercial Services, Computer Hardware, Financial Software, Food Products, Healthcare Devices and Supplies, Healthcare Services, Healthcare Technology Systems, Industrial Supplies and Parts, IT Services, Media, Other Energy, Other Financial Services, Recreational Goods, Retail, Semiconductors, Telecommunications Service Providers","Paris, France",Isabelle de Cremoux,Yes,6.0,3.73,Actual,Later Stage VC,Venture Capital,Paris,75001.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Personal Products,"E-Commerce, LOHAS & Wellness",Personal Products*,Generating Revenue,Venture Capital-Backed
122787-37T,120287-35,Welcome to the Jungle,"Developer of an online job platform intended to assist through the process of employment. The company's platform has an inbuilt resume screening software that chooses candidates with matching professional skills as well as tracks applications and facilitates onboarding, enabling employers of newly built startups to find and hire skilled and unskilled unemployed workers.",110368-18,Michael Benabou,Active Investor,Angel (individual),Software,,Michael Benabou,No,6.0,2.12,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Business Products and Services (B2B),Commercial Services,Human Capital Services,HR Tech,Human Capital Services*; Media and Information Services (B2B); Social/Platform Software,Generating Revenue,Venture Capital-Backed
124337-26T,327262-78,Hoomano,"Developer of a digital assistant platform designed to enhance social robots with more human-like interactions and improved personalization. The company's platform provides strategic advice for the deployment of digital assistants and offers emotional intelligence technology aligned with business objectives, enabling enterprises to generate instant reports, receive suggested action plans, and save time and energy.",149897-35,OneRagtime,Active Investor,Venture Capital,"Business Products and Services (B2B), Communications and Networking, Consumer Products and Services (B2C), Financial Services, Healthcare, Software","Paris, France",Stéphanie Hospital,No,3.0,0.53,Actual,Early Stage VC,Venture Capital,Lyon,69002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Artificial Intelligence & Machine Learning, Robotics and Drones, SaaS",Business/Productivity Software*; Consulting Services (B2B),Generating Revenue,Venture Capital-Backed
81494-74T,55208-17,Vestiaire Collective,"Developer of a global resale marketplace platform designed to buy, sell, and share luxury and designer fashion. The company's platform offers a wide range of curated and verified vintage and luxury clothing, jewelry, accessories, footwear, and other products, enabling users to enjoy an exciting shopping experience.",11180-08,Eurazeo,Active Investor,PE/Buyout,"Commercial Services, Consumer Non-Durables, Energy, Healthcare, Media, Other Financial Services, Retail, Services (Non-Financial), Software, Telecommunications Service Providers","Paris, France",Yann-Hervé Rusquec,No,6.0,61.37,Actual,Later Stage VC,Venture Capital,Paris,75009.0,France,Completed,Consumer Products and Services (B2C),Media,Information Services (B2C),"E-Commerce, Mobile",Information Services (B2C)*; Internet Retail; Application Software,Generating Revenue,Venture Capital-Backed
81494-74T,55208-17,Vestiaire Collective,"Developer of a global resale marketplace platform designed to buy, sell, and share luxury and designer fashion. The company's platform offers a wide range of curated and verified vintage and luxury clothing, jewelry, accessories, footwear, and other products, enabling users to enjoy an exciting shopping experience.",11106-37,Idinvest Partners,Active Investor,PE/Buyout,"Commercial Products, Construction and Engineering, Consumer Durables, Healthcare Devices and Supplies, Insurance, Other Business Products and Services, Pharmaceuticals and Biotechnology, Restaurants, Hotels and Leisure, Retail, Services (Non-Financial), Software","Paris, France",Matthieu Baret,No,6.0,61.37,Actual,Later Stage VC,Venture Capital,Paris,75009.0,France,Completed,Consumer Products and Services (B2C),Media,Information Services (B2C),"E-Commerce, Mobile",Information Services (B2C)*; Internet Retail; Application Software,Generating Revenue,Venture Capital-Backed
82215-55T,170423-20,BioSCO,"Developer of decision support tools designed to help companies working in the agro-resources sector. The company's tools optimize the logistics performance of customers by reducing the costs and environmental impact of biomass operation, enabling clients to make informed decisions.",63496-54,Finovam Gestion,Former Investor,Venture Capital,"Commercial Services, Communications and Networking, Energy, IT Services, Pharmaceuticals and Biotechnology, Software","Metz, France",Riadh Shaiek,Yes,1.0,0.63,Actual,Early Stage VC,Venture Capital,Venette,60280.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AgTech, Artificial Intelligence & Machine Learning, SaaS, TMT",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81490-42T,57501-82,Qapa,"Developer of a digital recruitment platform designed to connect job seekers and recruiters. The company's platform uses a matching algorithm that compares available jobs posted with candidates' skills to ensure that the right candidate is offered the right job as well as sends alerts when a job offer matches their profile, enabling job seekers to land on their desired job without any hassle.",10411-93,360 Capital,Former Investor,Venture Capital,"Commercial Products, Computer Hardware, Healthcare Devices and Supplies, Retail, Software","Paris, France",Francois Tison,No,3.0,11.63,Actual,Later Stage VC,Venture Capital,Paris,75002.0,France,Completed,Business Products and Services (B2B),Commercial Services,Human Capital Services,"HR Tech, Industrials, Mobile, TMT",Human Capital Services*; Application Software; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
81490-42T,57501-82,Qapa,"Developer of a digital recruitment platform designed to connect job seekers and recruiters. The company's platform uses a matching algorithm that compares available jobs posted with candidates' skills to ensure that the right candidate is offered the right job as well as sends alerts when a job offer matches their profile, enabling job seekers to land on their desired job without any hassle.",11216-98,Index Ventures,Former Investor,Venture Capital,"Healthcare, Media and Information Services (B2B), Movies, Music and Entertainment, Retail, Software","San Francisco, CA",Dominique Vidal,Yes,3.0,11.63,Actual,Later Stage VC,Venture Capital,Paris,75002.0,France,Completed,Business Products and Services (B2B),Commercial Services,Human Capital Services,"HR Tech, Industrials, Mobile, TMT",Human Capital Services*; Application Software; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
81490-42T,57501-82,Qapa,"Developer of a digital recruitment platform designed to connect job seekers and recruiters. The company's platform uses a matching algorithm that compares available jobs posted with candidates' skills to ensure that the right candidate is offered the right job as well as sends alerts when a job offer matches their profile, enabling job seekers to land on their desired job without any hassle.",11268-55,Partech,Former Investor,Venture Capital,"Communications and Networking, Healthcare Devices and Supplies, Healthcare Technology Systems, Media, Other Business Products and Services, Other Consumer Products and Services, Other Financial Services, Other Healthcare, Other Information Technology, Pharmaceuticals and Biotechnology, Software","Paris, France",Philippe Collombel,No,3.0,11.63,Actual,Later Stage VC,Venture Capital,Paris,75002.0,France,Completed,Business Products and Services (B2B),Commercial Services,Human Capital Services,"HR Tech, Industrials, Mobile, TMT",Human Capital Services*; Application Software; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
73774-09T,161866-36,SeaBubbles,"Developer of a flying water car system designed to offer a new way to move people on waterways at the speed of a car. The company's system is an egg-shaped carbon-free river shuttle that navigates over water without creating any waves and is interconnected with other urban transport systems, enabling people to hover a few inches above the water and thereby facilitating the water transport system.",11268-55,Partech,Active Investor,Venture Capital,"Communications and Networking, Healthcare Devices and Supplies, Healthcare Technology Systems, Media, Other Business Products and Services, Other Consumer Products and Services, Other Financial Services, Other Healthcare, Other Information Technology, Pharmaceuticals and Biotechnology, Software","Paris, France",Romain Lavault,No,2.0,3.64,Actual,Early Stage VC,Venture Capital,Lyon,69266.0,France,Completed,Consumer Products and Services (B2C),Transportation,Marine,"Mobility Tech, TMT",Marine*,Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",106615-90,Brian O'Kelley,Active Investor,Angel (individual),"Commercial Services, Software","New York, NY",Brian O'Kelley,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",11268-64,IRIS (Private Equity),Active Investor,VC-Backed Company,"Commercial Services, Consumer Durables, Financial Services, IT Services, Software","Paris, France",Julien-David Nitlech,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",169802-02,Michael Rubenstein,Active Investor,Angel (individual),"Commercial Services, Software","New York, NY",Michael Rubenstein,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",169801-93,Philippe Ait-Yahia,Active Investor,Angel (individual),"Commercial Services, Software",,Philippe Ait-Yahia,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",127621-18,Philippe Finkelstein,Active Investor,Angel (individual),"Commercial Services, Software","Paris, France",Philippe Finkelstein,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81219-16T,169795-45,Armis (Business/Productivity Software),"Developer of AI-powered advertising software designed to digitize local advertising for physical retailers in order to grow in-store traffic. The company's platform assists retailers to get online advertising technologies that promote their products, enabling businesses to compete with retail giants and attract nearby consumers.",169801-84,Tatiana Jama,Active Investor,Angel (individual),"Commercial Services, Software","Barcelona, Spain",Tatiana Jama,No,2.0,1.07,Actual,Early Stage VC,Venture Capital,Paris,75002.0,France,Completed,Information Technology,Software,Business/Productivity Software,"AdTech, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
82015-84T,170296-39,Aspic Technologies,"Developer of audio tools designed to improve the sound experience in video games and virtual reality applications. The company's tools use real-time physics engine and rely on state-of-the-art sound propagation algorithms that offer 3D data and audio materials to dynamically generate impulse response, enabling content creators to create enhanced audio immersion with audio middleware products and professional services.",58021-30,Nord Création,Former Investor,Venture Capital,Information Technology,France,Florent Lestienne,No,1.0,0.63,Actual,Early Stage VC,Venture Capital,Roubaix,59100.0,France,Completed,Information Technology,Software,Multimedia and Design Software,"AudioTech, Virtual Reality",Multimedia and Design Software*,Generating Revenue,Venture Capital-Backed
81216-10T,102007-09,Heuritech,"Developer of an automatic real-time object recognition software designed to empower fashion brands to produce more sustainably, and improve profitability. The company's software uses algorithms and computer vision to scan and analyze large volumes of images and text across the internet to understand trends as they emerge, mutate, and then vanish and its services allow for smoother communication and collaboration between different teams by fostering a data-driven mindset and transforming traditional decision-making, enabling luxury and fashion providers to identify clothing trends and better serve its customers.",164290-24,Renaud Visage,Former Investor,Angel (individual),Software,"Paris, France",Renaud Visage,No,6.0,1.17,Actual,Early Stage VC,Venture Capital,Paris,75008.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Artificial Intelligence & Machine Learning, Big Data, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
81413-02T,105789-52,QOS Energy,"Operator of an energy management platform designed to maximize the performance of renewable plants and storage facilities. The company's cloud-based data intelligence platform specializes in managing the performance of alternative energy-producing infrastructures and in managing energy efficiency in all types of buildings, enabling professionals to optimize the operational performance of plants worldwide.",11410-03,ETF Partners,Former Investor,Venture Capital,"Agriculture, Business Products and Services (B2B), Energy, Information Technology, Other Materials","London, United Kingdom",Fabrice Bienfait,No,5.0,3.16,Actual,Later Stage VC,Venture Capital,La-Chapelle-sur-Erdre,44240.0,France,Completed,Information Technology,IT Services,Systems and Information Management,"CleanTech, LOHAS & Wellness, SaaS",Systems and Information Management*; Other Energy Services; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
81413-02T,105789-52,QOS Energy,"Operator of an energy management platform designed to maximize the performance of renewable plants and storage facilities. The company's cloud-based data intelligence platform specializes in managing the performance of alternative energy-producing infrastructures and in managing energy efficiency in all types of buildings, enabling professionals to optimize the operational performance of plants worldwide.",11264-68,GO Capital (France),Former Investor,Venture Capital,"Alternative Energy Equipment, Apparel and Accessories, Biotechnology, Clinics/Outpatient Services, Commercial Products, Commercial Services, Commercial Transportation, Consumer Durables, Consumer Non-Durables, Electric Utilities, Energy Storage, Energy Transportation, Exploration, Production and Refining, Government, Healthcare Devices and Supplies, Hotels and Resorts, Information Services (B2C), Information Technology, Leisure Facilities, Materials and Resources, Medical Records Systems, Movies, Music and Entertainment, Multi-Utilities, Other Business Products and Services, Other Consumer Products and Services, Other Energy, Other Energy Services, Other Equipment, Other Healthcare, Other Healthcare Services, Other Healthcare Technology Systems, Other Media, Other Pharmaceuticals and Biotechnology, Other Restaurants, Hotels and Leisure, Other Utilities, Private Equity, Publishing, Restaurants and Bars, Retail, Services (Non-Financial), Social Content, Transportation, Water Utilities","Rennes, France",Jérôme Guéret,No,5.0,3.16,Actual,Later Stage VC,Venture Capital,La-Chapelle-sur-Erdre,44240.0,France,Completed,Information Technology,IT Services,Systems and Information Management,"CleanTech, LOHAS & Wellness, SaaS",Systems and Information Management*; Other Energy Services; Business/Productivity Software,Generating Revenue,Venture Capital-Backed
81476-74T,87280-30,Eulerian,"Developer of a customer data platform designed to provide the real-time optimization of marketing actions. The company's platform offers real-time analysis, automation, and optimization for e-marketing operations, enabling businesses to get reliable tools that adapt to their ever-changing needs.",52196-50,ISAI,Active Investor,Venture Capital,"Business Products and Services (B2B), Healthcare Services, Other Information Technology, Software, Telecommunications Service Providers","Paris, France",Paul Strachman,No,1.0,5.24,Actual,Later Stage VC,Venture Capital,Paris,75019.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Artificial Intelligence & Machine Learning, Marketing Tech, SaaS",Business/Productivity Software*; Media and Information Services (B2B),Generating Revenue,Venture Capital-Backed
104371-57T,100441-09,MicroDON,"Operator of a digital fundraising platform intended for charitable giving purposes. The company's platform allows for donations at points of sale, online, and through payroll giving, featuring integrations with various payment systems and data tracking capabilities, enabling non-profit organizations and businesses to facilitate micro-donations and build ongoing donor relationships.",63845-11,MAIF,Former Investor,Corporation,"Automotive Insurance, Software","Niort, France",Annick Valette,No,5.0,2.83,Actual,Later Stage VC,Venture Capital,Paris,75010.0,France,Completed,Information Technology,Software,Financial Software,TMT,Financial Software*; Communication Software,Generating Revenue,Venture Capital-Backed
